code,crypto,description,symbol,price,timestamp
GBP,bitcoin,British Pound Sterling,&pound;,23173.4719,2023-05-10 23:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23116.1401,2023-05-10 23:20:00
GBP,bitcoin,British Pound Sterling,&pound;,23084.2151,2023-05-10 23:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23088.0934,2023-05-10 23:49:00
GBP,bitcoin,British Pound Sterling,&pound;,23069.7691,2023-05-11 00:17:00
GBP,bitcoin,British Pound Sterling,&pound;,22998.0891,2023-05-11 00:50:00
GBP,bitcoin,British Pound Sterling,&pound;,22994.3475,2023-05-11 01:31:00
GBP,bitcoin,British Pound Sterling,&pound;,23046.4112,2023-05-11 02:06:00
GBP,bitcoin,British Pound Sterling,&pound;,23036.6536,2023-05-11 02:25:00
GBP,bitcoin,British Pound Sterling,&pound;,23026.2991,2023-05-11 02:38:00
GBP,bitcoin,British Pound Sterling,&pound;,23015.246,2023-05-11 02:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22968.3041,2023-05-11 03:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22917.6202,2023-05-11 03:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22925.9632,2023-05-11 03:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22957.3906,2023-05-11 03:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22984.2535,2023-05-11 04:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22945.7413,2023-05-11 04:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22928.8973,2023-05-11 04:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22969.1148,2023-05-11 04:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22991.6882,2023-05-11 05:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22972.8328,2023-05-11 05:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22970.1583,2023-05-11 05:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22961.3864,2023-05-11 05:47:00
GBP,bitcoin,British Pound Sterling,&pound;,23003.5942,2023-05-11 06:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22976.0975,2023-05-11 06:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22994.6569,2023-05-11 06:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22999.6497,2023-05-11 06:47:00
GBP,bitcoin,British Pound Sterling,&pound;,23026.7985,2023-05-11 07:04:00
GBP,bitcoin,British Pound Sterling,&pound;,23003.4568,2023-05-11 07:19:00
GBP,bitcoin,British Pound Sterling,&pound;,23021.124,2023-05-11 07:33:00
GBP,bitcoin,British Pound Sterling,&pound;,23007.7144,2023-05-11 07:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22911.9174,2023-05-11 08:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22909.9739,2023-05-11 08:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22939.0285,2023-05-11 08:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22900.5405,2023-05-11 08:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22914.4936,2023-05-11 09:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22917.3008,2023-05-11 09:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22905.1011,2023-05-11 09:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22931.5061,2023-05-11 09:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22939.011,2023-05-11 10:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22964.766,2023-05-11 10:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22943.7387,2023-05-11 10:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22973.9377,2023-05-11 10:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22977.0599,2023-05-11 11:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22938.9055,2023-05-11 11:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22935.7203,2023-05-11 11:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22911.7475,2023-05-11 11:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22925.525,2023-05-11 12:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22989.0351,2023-05-11 12:24:00
GBP,bitcoin,British Pound Sterling,&pound;,22905.4681,2023-05-11 12:41:00
GBP,bitcoin,British Pound Sterling,&pound;,22919.4363,2023-05-11 12:54:00
GBP,bitcoin,British Pound Sterling,&pound;,22923.159,2023-05-11 13:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22877.2491,2023-05-11 13:23:00
GBP,bitcoin,British Pound Sterling,&pound;,22698.4324,2023-05-11 14:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22798.6028,2023-05-11 14:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22736.0974,2023-05-11 14:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22676.9995,2023-05-11 14:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22688.4076,2023-05-11 15:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22658.0268,2023-05-11 15:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22742.9404,2023-05-11 15:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22729.9447,2023-05-11 15:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22682.3078,2023-05-11 16:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22739.3608,2023-05-11 16:23:00
GBP,bitcoin,British Pound Sterling,&pound;,22704.3312,2023-05-11 16:34:00
GBP,bitcoin,British Pound Sterling,&pound;,22711.7808,2023-05-11 16:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22648.8196,2023-05-11 17:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22612.1848,2023-05-11 17:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22492.7515,2023-05-11 17:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22398.7416,2023-05-11 17:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22508.0199,2023-05-11 18:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22428.3542,2023-05-11 18:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22528.0844,2023-05-11 18:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22531.3433,2023-05-11 18:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22529.1584,2023-05-11 19:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22584.7809,2023-05-11 19:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22513.3076,2023-05-11 19:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22423.4618,2023-05-11 19:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22438.4852,2023-05-11 20:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22468.825,2023-05-11 20:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22512.5806,2023-05-11 20:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22570.1396,2023-05-11 20:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22591.1011,2023-05-11 21:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22588.1162,2023-05-11 21:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22592.8872,2023-05-11 21:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22575.5868,2023-05-11 21:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22583.9597,2023-05-11 22:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22605.3656,2023-05-11 22:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22581.9603,2023-05-11 22:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22520.6339,2023-05-11 22:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22494.8438,2023-05-11 23:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22493.7179,2023-05-11 23:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22523.3985,2023-05-11 23:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22610.4281,2023-05-11 23:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22551.5744,2023-05-12 00:17:00
GBP,bitcoin,British Pound Sterling,&pound;,22583.5487,2023-05-12 00:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22484.1509,2023-05-12 01:31:00
GBP,bitcoin,British Pound Sterling,&pound;,22462.5386,2023-05-12 02:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22445.1379,2023-05-12 02:25:00
GBP,bitcoin,British Pound Sterling,&pound;,22421.5889,2023-05-12 02:38:00
GBP,bitcoin,British Pound Sterling,&pound;,22425.4176,2023-05-12 02:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22312.6738,2023-05-12 03:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22294.6695,2023-05-12 03:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22298.8862,2023-05-12 03:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22262.2609,2023-05-12 03:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22253.7082,2023-05-12 04:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22298.4657,2023-05-12 04:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22288.188,2023-05-12 04:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22276.8555,2023-05-12 04:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22295.7508,2023-05-12 05:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22234.1052,2023-05-12 05:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22246.9056,2023-05-12 05:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22228.028,2023-05-12 05:47:00
GBP,bitcoin,British Pound Sterling,&pound;,21972.7713,2023-05-12 06:04:00
GBP,bitcoin,British Pound Sterling,&pound;,21890.8597,2023-05-12 06:22:00
GBP,bitcoin,British Pound Sterling,&pound;,21954.9659,2023-05-12 06:33:00
GBP,bitcoin,British Pound Sterling,&pound;,21949.1728,2023-05-12 06:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22015.237,2023-05-12 07:04:00
GBP,bitcoin,British Pound Sterling,&pound;,21983.533,2023-05-12 07:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22005.5216,2023-05-12 07:33:00
GBP,bitcoin,British Pound Sterling,&pound;,21992.1507,2023-05-12 07:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22053.0073,2023-05-12 08:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22027.7659,2023-05-12 08:21:00
GBP,bitcoin,British Pound Sterling,&pound;,21965.5112,2023-05-12 08:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22009.6338,2023-05-12 08:47:00
GBP,bitcoin,British Pound Sterling,&pound;,21999.0799,2023-05-12 09:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22020.8009,2023-05-12 09:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22034.6278,2023-05-12 09:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22032.3918,2023-05-12 09:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22063.9673,2023-05-12 10:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22098.6659,2023-05-12 10:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22039.3806,2023-05-12 10:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22057.9807,2023-05-12 10:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22052.2824,2023-05-12 11:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22094.9261,2023-05-12 11:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22055.5179,2023-05-12 11:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22045.0176,2023-05-12 11:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22038.3952,2023-05-12 12:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22042.4342,2023-05-12 12:24:00
GBP,bitcoin,British Pound Sterling,&pound;,22082.7302,2023-05-12 12:40:00
GBP,bitcoin,British Pound Sterling,&pound;,22094.4227,2023-05-12 12:52:00
GBP,bitcoin,British Pound Sterling,&pound;,22107.7149,2023-05-12 13:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22061.5934,2023-05-12 13:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22113.305,2023-05-12 13:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22103.5958,2023-05-12 13:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22082.1012,2023-05-12 14:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22162.9545,2023-05-12 14:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22122.5135,2023-05-12 14:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22074.9062,2023-05-12 14:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22071.4402,2023-05-12 15:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22015.0526,2023-05-12 15:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22019.5612,2023-05-12 15:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22007.3276,2023-05-12 15:47:00
GBP,bitcoin,British Pound Sterling,&pound;,21984.9648,2023-05-12 16:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22040.0573,2023-05-12 16:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22051.3786,2023-05-12 16:34:00
GBP,bitcoin,British Pound Sterling,&pound;,22009.9707,2023-05-12 16:47:00
GBP,bitcoin,British Pound Sterling,&pound;,21980.1225,2023-05-12 17:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22004.2966,2023-05-12 17:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22033.0839,2023-05-12 17:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22027.0301,2023-05-12 17:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22020.6241,2023-05-12 18:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22023.3493,2023-05-12 18:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22029.0403,2023-05-12 18:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22028.9625,2023-05-12 18:47:00
GBP,bitcoin,British Pound Sterling,&pound;,21979.4203,2023-05-12 19:04:00
GBP,bitcoin,British Pound Sterling,&pound;,21931.4212,2023-05-12 19:18:00
GBP,bitcoin,British Pound Sterling,&pound;,21739.7963,2023-05-12 19:33:00
GBP,bitcoin,British Pound Sterling,&pound;,21861.0052,2023-05-12 19:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22105.513,2023-05-12 20:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22104.9049,2023-05-12 20:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22082.2899,2023-05-12 20:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22105.0562,2023-05-12 20:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22184.2433,2023-05-12 21:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22258.1617,2023-05-12 21:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22364.6461,2023-05-12 21:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22344.045,2023-05-12 21:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22410.9712,2023-05-12 22:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22504.0851,2023-05-12 22:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22437.098,2023-05-12 22:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22407.0046,2023-05-12 22:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22373.3405,2023-05-12 23:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22419.032,2023-05-12 23:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22437.6479,2023-05-12 23:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22453.5215,2023-05-12 23:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22437.6628,2023-05-13 00:17:00
GBP,bitcoin,British Pound Sterling,&pound;,22411.7274,2023-05-13 00:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22607.7844,2023-05-13 01:31:00
GBP,bitcoin,British Pound Sterling,&pound;,22505.3273,2023-05-13 02:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22506.6371,2023-05-13 02:25:00
GBP,bitcoin,British Pound Sterling,&pound;,22472.2114,2023-05-13 02:37:00
GBP,bitcoin,British Pound Sterling,&pound;,22491.9378,2023-05-13 02:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22464.1235,2023-05-13 03:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22467.4687,2023-05-13 03:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22482.0345,2023-05-13 03:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22504.1598,2023-05-13 03:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22495.9648,2023-05-13 04:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22500.7244,2023-05-13 04:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22506.7042,2023-05-13 04:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22485.5055,2023-05-13 04:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22475.3652,2023-05-13 05:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22506.2497,2023-05-13 05:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22457.2149,2023-05-13 05:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22449.0623,2023-05-13 05:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22435.2422,2023-05-13 06:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22430.509,2023-05-13 06:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22442.9406,2023-05-13 06:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22412.9494,2023-05-13 06:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22421.7829,2023-05-13 07:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22429.3619,2023-05-13 07:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22430.6419,2023-05-13 07:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22458.0105,2023-05-13 07:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22442.6,2023-05-13 08:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22443.9707,2023-05-13 08:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22439.2473,2023-05-13 08:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22475.3371,2023-05-13 08:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22471.1768,2023-05-13 09:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22472.7802,2023-05-13 09:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22501.8771,2023-05-13 09:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22485.2607,2023-05-13 09:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22485.6476,2023-05-13 10:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22461.311,2023-05-13 10:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22467.1767,2023-05-13 10:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22479.08,2023-05-13 10:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22497.7589,2023-05-13 11:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22494.9424,2023-05-13 11:17:00
GBP,bitcoin,British Pound Sterling,&pound;,22492.4913,2023-05-13 11:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22474.7261,2023-05-13 11:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22474.7479,2023-05-13 12:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22491.1102,2023-05-13 12:24:00
GBP,bitcoin,British Pound Sterling,&pound;,22506.1335,2023-05-13 12:38:00
GBP,bitcoin,British Pound Sterling,&pound;,22521.8361,2023-05-13 12:50:00
GBP,bitcoin,British Pound Sterling,&pound;,22480.7332,2023-05-13 13:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22516.964,2023-05-13 13:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22482.388,2023-05-13 13:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22462.9334,2023-05-13 13:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22501.203,2023-05-13 14:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22464.5372,2023-05-13 14:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22442.9214,2023-05-13 14:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22484.2928,2023-05-13 14:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22462.2414,2023-05-13 15:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22444.2075,2023-05-13 15:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22465.1046,2023-05-13 15:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22451.8253,2023-05-13 15:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22475.3613,2023-05-13 16:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22473.3228,2023-05-13 16:22:00
GBP,bitcoin,British Pound Sterling,&pound;,22470.4872,2023-05-13 16:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22458.2582,2023-05-13 16:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22481.509,2023-05-13 17:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22483.5476,2023-05-13 17:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22495.5095,2023-05-13 17:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22486.2151,2023-05-13 17:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22475.5418,2023-05-13 18:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22472.0409,2023-05-13 18:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22503.6184,2023-05-13 18:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22533.345,2023-05-13 18:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22492.1231,2023-05-13 19:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22577.8241,2023-05-13 19:17:00
GBP,bitcoin,British Pound Sterling,&pound;,22531.5196,2023-05-13 19:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22470.5279,2023-05-13 19:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22515.097,2023-05-13 20:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22542.8919,2023-05-13 20:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22532.3589,2023-05-13 20:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22522.4968,2023-05-13 20:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22567.8599,2023-05-13 21:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22529.7212,2023-05-13 21:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22556.9716,2023-05-13 21:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22563.1477,2023-05-13 21:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22536.2408,2023-05-13 22:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22508.5813,2023-05-13 22:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22522.7058,2023-05-13 22:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22550.3372,2023-05-13 22:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22557.739,2023-05-13 23:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22562.5487,2023-05-13 23:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22547.776,2023-05-13 23:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22454.2791,2023-05-13 23:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22424.9515,2023-05-14 00:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22400.1642,2023-05-14 00:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22396.9354,2023-05-14 01:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22402.1228,2023-05-14 02:08:00
GBP,bitcoin,British Pound Sterling,&pound;,22440.226,2023-05-14 02:27:00
GBP,bitcoin,British Pound Sterling,&pound;,22439.3166,2023-05-14 02:40:00
GBP,bitcoin,British Pound Sterling,&pound;,22457.6767,2023-05-14 02:49:00
GBP,bitcoin,British Pound Sterling,&pound;,22467.999,2023-05-14 03:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22468.3016,2023-05-14 03:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22489.3565,2023-05-14 03:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22510.8597,2023-05-14 03:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22515.1565,2023-05-14 04:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22493.0014,2023-05-14 04:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22497.9039,2023-05-14 04:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22490.8026,2023-05-14 04:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22495.3506,2023-05-14 05:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22488.927,2023-05-14 05:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22489.9588,2023-05-14 05:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22502.5277,2023-05-14 05:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22505.3936,2023-05-14 06:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22503.9809,2023-05-14 06:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22531.9043,2023-05-14 06:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22522.5892,2023-05-14 06:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22515.6695,2023-05-14 07:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22530.325,2023-05-14 07:19:00
GBP,bitcoin,British Pound Sterling,&pound;,22507.9547,2023-05-14 07:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22499.5324,2023-05-14 07:48:00
GBP,bitcoin,British Pound Sterling,&pound;,22496.6866,2023-05-14 08:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22493.3812,2023-05-14 08:21:00
GBP,bitcoin,British Pound Sterling,&pound;,22491.5907,2023-05-14 08:33:00
GBP,bitcoin,British Pound Sterling,&pound;,22505.8412,2023-05-14 08:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22495.0182,2023-05-14 09:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22494.1496,2023-05-14 09:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22476.7149,2023-05-14 09:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22495.1755,2023-05-14 09:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22483.7856,2023-05-14 10:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22481.3777,2023-05-14 10:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22490.3392,2023-05-14 10:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22478.14,2023-05-14 10:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22477.5565,2023-05-14 11:03:00
GBP,bitcoin,British Pound Sterling,&pound;,22469.1884,2023-05-14 11:18:00
GBP,bitcoin,British Pound Sterling,&pound;,22481.52,2023-05-14 11:32:00
GBP,bitcoin,British Pound Sterling,&pound;,22463.3946,2023-05-14 11:47:00
GBP,bitcoin,British Pound Sterling,&pound;,22455.4101,2023-05-14 12:05:00
GBP,bitcoin,British Pound Sterling,&pound;,22435.2997,2023-05-14 12:24:00
GBP,bitcoin,British Pound Sterling,&pound;,22428.9713,2023-05-14 12:39:00
GBP,bitcoin,British Pound Sterling,&pound;,22471.6188,2023-05-14 12:51:00
GBP,bitcoin,British Pound Sterling,&pound;,22503.0491,2023-05-14 13:04:00
GBP,bitcoin,British Pound Sterling,&pound;,22484.7975,2023-05-14 13:20:00
GBP,bitcoin,British Pound Sterling,&pound;,22501.1302,2023-05-14 13:33:00
