Cell_ID,Base_Station_ID,Location_Lat,Location_Lon,Transport_Device_ID,Transport_Interface_ID,RRC_ConnEstabFail,RRC_ConnEstabSucc,RRC_ConnEstabAtt,ERAB_EstabInitSuccNbr_QCI,DL_PRB_Utilization,Cell_Availability,Timestamp
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,141,158,138.1601543911972,78.47930905807317,99.46273490829228,2026-01-01T16:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,135,153,136.0673831074358,78.87541210700168,99.5001307756279,2026-01-01T16:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,134,152,129.72496158637946,77.43712139405321,99.45897207165355,2026-01-01T16:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,134,150,124.01723146832475,75.54904476597392,99.47964796766466,2026-01-01T17:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,135,151,126.49261399700097,80.01414384632726,99.50684085895215,2026-01-01T17:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,132,149,129.36847797213704,75.60324364354844,99.52659127663985,2026-01-01T17:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,130,146,127.42083623294735,75.48701492653355,99.50977603385205,2026-01-01T17:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,15,129,145,125.34741155314669,75.68620907484559,99.50723248079635,2026-01-01T18:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,15,127,143,125.90890329663901,73.34084456204626,99.49981109466485,2026-01-01T18:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,15,127,142,125.5061051859035,73.71139737550922,99.47707539891637,2026-01-01T18:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,129,143,122.2548139758445,71.57696173857197,99.48767690933184,2026-01-01T18:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,126,141,122.1977901187142,75.56614377672419,99.48591465857234,2026-01-01T19:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,13,127,140,120.79672488444402,72.8478493386093,99.52333612332488,2026-01-01T19:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,13,125,139,103.61746113300333,72.65745037522346,99.48783545690317,2026-01-01T19:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,127,139,114.5371932619409,71.85286694250574,99.49799267281492,2026-01-01T19:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,123,135,111.95851585957625,71.34566358362898,99.48811710895818,2026-01-01T20:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,116,129,118.37365230499759,68.83907974169327,99.48935370062465,2026-01-01T20:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,115,128,110.76758304459557,65.48663407621808,99.50457004245108,2026-01-01T20:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,116,129,111.22461879024851,61.95988715496881,99.51103708959849,2026-01-01T20:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,11,111,123,97.11079995736407,62.571465993166136,99.50476839884263,2026-01-01T21:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,107,117,109.25299391458539,61.33862373826566,99.51935525576053,2026-01-01T21:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,102,111,100.99055595380251,57.630331442162536,99.50395348966185,2026-01-01T21:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,98,105,94.82807688959478,53.91874200568124,99.48642532792982,2026-01-01T21:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,6,97,104,91.27033259739586,51.89383176874903,99.50336142671425,2026-01-01T22:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,98,105,97.29105688006217,51.872727227775655,99.48490971042712,2026-01-01T22:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,102,111,94.26391687484202,51.126553714255294,99.49039500389439,2026-01-01T22:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,97,107,93.80816837525367,50.65476216096257,99.48169438222983,2026-01-01T22:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,96,105,94.27054978416227,52.49968548269336,99.50126922840685,2026-01-01T23:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,99,107,99.01013238156052,53.788900680467435,99.47852419771776,2026-01-01T23:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,94,104,92.407010912,52.81871673171273,99.48103351770763,2026-01-01T23:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,96,106,95.8274019556869,52.75784868577239,99.51726973247436,2026-01-01T23:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,101,110,92.6586477149801,48.88911972439389,99.49607178102671,2026-01-02T00:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,99,108,94.76587874654118,50.59308481387194,99.47790002088803,2026-01-02T00:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,93,102,92.68725763682227,49.66813177985952,99.4826681386065,2026-01-02T00:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,93,102,93.854799345317,45.1586132332057,99.53744125442392,2026-01-02T00:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,91,99,91.20492209022392,46.93883355842223,99.50077535487789,2026-01-02T01:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,87,95,85.74489984600194,43.56654978268732,99.48807763384505,2026-01-02T01:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,86,93,80.36238123740262,38.351921716635445,99.5238953871898,2026-01-02T01:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,6,76,82,73.72068346573532,37.431014478265176,99.52531278099272,2026-01-02T01:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,4,74,79,70.1723267074424,34.62585256703084,99.5069793092988,2026-01-02T02:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,4,73,77,67.83756534413486,33.69841048096083,99.52103429828017,2026-01-02T02:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,2,69,72,62.27362656252667,31.907712313213484,99.52540468274593,2026-01-02T02:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,2,69,71,59.31229900062433,29.79801959715281,99.5097200041356,2026-01-02T02:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,1,62,64,56.19543205745545,25.68562453440047,99.52616886289064,2026-01-02T03:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,2,56,58,52.96313811725263,22.80647938065213,99.53332290437734,2026-01-02T03:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,1,55,56,52.460669751190146,20.0,99.54654906139278,2026-01-02T03:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,0,59,59,50.0,20.28005987132699,99.50278186426624,2026-01-02T03:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,0,59,60,50.0,20.0,99.46406925591502,2026-01-02T04:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,0,56,56,50.0,21.53474464903771,99.48066686220704,2026-01-02T04:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,0,57,58,50.0,20.95368863485253,99.49802295971159,2026-01-02T04:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,1,61,63,50.0,25.58321433689752,99.49735478944878,2026-01-02T04:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,1,64,65,58.495556753720564,24.08997274057649,99.53910665018533,2026-01-02T05:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,3,71,74,63.81304917104625,28.479428405038306,99.52677488055109,2026-01-02T05:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,3,74,78,68.94928689833436,30.59366599940612,99.52044107005744,2026-01-02T05:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,5,80,86,68.19220786423008,33.62465486533185,99.54700865056704,2026-01-02T05:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,6,87,94,78.21273650586105,40.25240911205023,99.50819197588551,2026-01-02T06:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,94,102,84.05283567655657,40.63502136810767,99.50453242982852,2026-01-02T06:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,94,104,87.89102852402016,46.72047874474789,99.50397860340614,2026-01-02T06:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,93,102,95.31295549731212,51.64833506003885,99.53132774922412,2026-01-02T06:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,97,107,93.90745753460551,52.555156466951324,99.47203711402143,2026-01-02T07:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,10,99,110,97.79910954321447,54.63484031468387,99.48419751394924,2026-01-02T07:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,108,118,97.22022732023306,55.319170566552756,99.44465358113403,2026-01-02T07:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,108,118,105.6285385415247,57.75619077011346,99.47315046811686,2026-01-02T07:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,109,118,109.33788405596881,62.47149442823957,99.46669581397602,2026-01-02T08:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,114,124,113.22174368441911,63.01921056999867,99.51702918649794,2026-01-02T08:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,10,112,123,110.84564681061683,64.23345182929638,99.48522048970716,2026-01-02T08:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,120,132,115.52657913686735,67.62096442718918,99.49334427897918,2026-01-02T08:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,13,123,137,122.64319317393986,70.34569094240837,99.51284017640205,2026-01-02T09:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,129,143,122.75587366937437,72.16275236134595,99.52623107207336,2026-01-02T09:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,15,133,149,128.98837452213547,75.1055243129529,99.50405470511895,2026-01-02T09:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,132,149,128.45332673578602,77.1802574122383,99.50998410047889,2026-01-02T09:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,133,151,129.97064139403616,80.82644760314399,99.43956579193971,2026-01-02T10:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,133,151,133.98522108463942,79.59523347916354,99.47319518975664,2026-01-02T10:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,138,156,135.2775642250214,78.01974389411646,99.50646596788282,2026-01-02T10:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,139,158,131.7519369397526,81.72411656652844,99.50374135454679,2026-01-02T10:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,138,156,133.59098049928937,77.42422625870685,99.49623347864345,2026-01-02T11:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,143,161,135.4762400319618,79.12964496461532,99.468234108489,2026-01-02T11:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,139,157,135.36264595605454,82.85819578294459,99.52309961729546,2026-01-02T11:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,144,162,131.54480508354644,80.33410769041234,99.5080287070061,2026-01-02T11:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,20,139,159,135.3728531930723,85.0,99.5170847982379,2026-01-02T12:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,143,162,134.48468582733113,84.3540992855906,99.49774812354316,2026-01-02T12:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,20,144,164,136.01848940161892,85.0,99.46201384416113,2026-01-02T12:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,20,145,165,138.51126804777172,84.49859679397294,99.51303985420547,2026-01-02T12:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,142,162,139.10491701795388,81.49906700439584,99.52310943589744,2026-01-02T13:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,145,163,135.78232832892232,84.6926575938344,99.52030421101253,2026-01-02T13:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,145,164,140.0,85.0,99.52560471242808,2026-01-02T13:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,144,164,134.78744770832088,84.85816751474478,99.51647738096807,2026-01-02T13:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,142,161,140.0,82.50846119278967,99.48580513183492,2026-01-02T14:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,145,164,138.46477021993934,84.16296979349919,99.46292311997883,2026-01-02T14:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,145,164,140.0,85.0,99.50422711465995,2026-01-02T14:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,143,162,139.17608202888968,84.82300741387981,99.51636854894929,2026-01-02T14:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,144,164,140.0,83.12252165770919,99.5345757802577,2026-01-02T15:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,145,164,136.28304686702285,83.38066255578549,99.52492004787293,2026-01-02T15:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,19,144,163,138.6770841822753,80.2351725869207,99.4875844224955,2026-01-02T15:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,142,160,133.8652032805598,82.67324710178225,99.50874475435312,2026-01-02T15:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,143,160,132.5288624297466,83.91199840543945,99.4657649111611,2026-01-02T16:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,141,159,135.13724882857562,82.48414444907034,99.47931828068094,2026-01-02T16:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,18,134,153,132.9231319089519,80.03859739803836,99.48495700029972,2026-01-02T16:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,130,147,128.1030399638924,80.23970657557985,99.48354141815513,2026-01-02T16:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,134,151,131.53226487925795,75.92410734805296,99.50631628518691,2026-01-02T17:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,133,150,129.5642443249593,74.64025260682327,99.53282008546564,2026-01-02T17:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,127,144,130.56066825238156,73.16428301344607,99.51531898439075,2026-01-02T17:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,132,149,133.51565546437092,74.72140940936717,99.50016287349976,2026-01-02T17:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,17,133,150,128.6200160362828,70.46262417243564,99.49851147806828,2026-01-02T18:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,16,129,145,122.92710025784054,72.83564897823489,99.50336117071221,2026-01-02T18:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,130,145,125.14596989490055,72.75117161575733,99.47936125807276,2026-01-02T18:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,134,148,127.68891965233655,70.37536225830299,99.48344270681311,2026-01-02T18:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,13,129,143,117.2040257624091,71.37122738023584,99.49511337280475,2026-01-02T19:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,14,127,141,117.16255716310638,68.7076735036211,99.47467825301868,2026-01-02T19:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,124,137,116.38097574681827,68.79580252979011,99.49950725741016,2026-01-02T19:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,121,134,115.73631730838537,66.12986954374956,99.5108480759329,2026-01-02T19:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,118,131,120.81157621645222,69.89317106166027,99.48767814385184,2026-01-02T20:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,11,122,134,119.80350798860505,69.75749907365226,99.50649178801966,2026-01-02T20:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,11,122,133,116.65295907364437,66.49872743171483,99.51253446354819,2026-01-02T20:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,11,113,125,109.8000487813128,63.6954640914262,99.50812810150398,2026-01-02T20:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,12,115,127,115.67959277962113,63.931154522585146,99.48977357270189,2026-01-02T21:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,11,110,121,106.17406298752346,59.748666445636175,99.4747988036672,2026-01-02T21:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,108,116,95.72687367516828,59.55236776264821,99.4946840492799,2026-01-02T21:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,104,111,92.84329585866506,53.93296440401257,99.51121739766887,2026-01-02T21:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,7,98,105,88.89032366197476,50.273480391045915,99.54615850304467,2026-01-02T22:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,94,102,92.8803622811876,48.90855342149825,99.52662992643684,2026-01-02T22:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,98,107,91.25898728354257,51.917586512609525,99.49457888934641,2026-01-02T22:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,98,107,96.99566935392888,52.9433202713921,99.48424877651611,2026-01-02T22:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,102,111,95.58117760035373,53.9644053121672,99.45578257752642,2026-01-02T23:00:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,103,112,93.84452347810713,52.90337307198624,99.49798128720938,2026-01-02T23:15:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,9,100,110,91.16777127576613,53.18144815683896,99.49479989338079,2026-01-02T23:30:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,100,109,91.48750473385391,53.42722724303249,99.50479560220377,2026-01-02T23:45:00+00:00
CELL_65,gNB_002,40.15445033811285,-79.9815002715707,RTR_004,eth1,8,95,103,87.47277432564958,55.155670883608124,99.50436484754307,2026-01-03T00:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,7,101,109,95.9460921638153,54.728319968101225,99.50017473417874,2026-01-01T00:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,99,107,90.08189019039123,51.82183244985984,99.51347778827676,2026-01-01T00:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,99,107,89.91593402214052,50.287593340380745,99.50632898494524,2026-01-01T00:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,7,98,106,89.35539442323343,48.363444552461786,99.48016696357107,2026-01-01T00:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,7,92,100,86.76260710164274,49.51875193174822,99.51818445729849,2026-01-01T01:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,6,90,97,77.60633825467983,43.7615230187922,99.52124054965377,2026-01-01T01:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,6,85,91,75.14948040835868,40.73950438079729,99.5016430035684,2026-01-01T01:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,6,80,86,72.89663044665834,40.216587092966876,99.51693982530927,2026-01-01T01:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,4,76,80,71.61453661825783,36.37507466727463,99.468217614036,2026-01-01T02:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,4,70,75,66.98146369687,34.02772134671773,99.49612651667671,2026-01-01T02:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,2,64,66,63.84531183024372,29.70133725680354,99.49937148756304,2026-01-01T02:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,1,63,65,59.1789927773384,29.102854237551224,99.54063753946178,2026-01-01T02:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,0,59,60,55.33132226949234,27.506100641384073,99.53001168258788,2026-01-01T03:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,0,60,61,51.34247112650251,21.49498469184968,99.48134502194708,2026-01-01T03:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,0,61,61,50.130997588382485,20.15014221178219,99.5063026964453,2026-01-01T03:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,0,55,55,51.108367440900345,20.0,99.49479352847524,2026-01-01T03:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,0,55,55,50.0,22.03312485642729,99.49377600789299,2026-01-01T04:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,1,55,56,50.0,24.77203519174954,99.5355909956765,2026-01-01T04:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,1,57,58,51.54425666720369,23.494872271083626,99.50123389156833,2026-01-01T04:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,1,58,59,54.15963021921721,24.807185238736768,99.47375924985174,2026-01-01T04:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,2,64,67,57.14976263119511,23.698622803196443,99.48518605743043,2026-01-01T05:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,3,75,79,58.118648998161014,31.971796811586678,99.48768478383505,2026-01-01T05:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,5,74,79,58.423174422353945,35.71589228310515,99.52041049499437,2026-01-01T05:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,3,82,85,75.57490049490116,36.32458633031107,99.49310529096405,2026-01-01T05:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,7,82,90,78.02208695671143,36.777539823995696,99.53811558534987,2026-01-01T06:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,87,96,82.75574955536248,45.04190325093715,99.51830050190382,2026-01-01T06:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,96,104,86.35331270909678,47.373533619883695,99.50247335729061,2026-01-01T06:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,100,109,89.95742204409763,52.91190380824346,99.50525644874052,2026-01-01T06:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,9,101,111,95.94695897023092,54.96711301122531,99.46088042951254,2026-01-01T07:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,9,100,109,98.86385214499856,57.691570595067546,99.49133665022289,2026-01-01T07:15:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,9,103,112,100.96726515290467,56.7634979372935,99.46475625979402,2026-01-01T07:30:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,8,102,111,104.56527826466667,58.63802946302541,99.46456869065167,2026-01-01T07:45:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,10,105,116,103.13356679227853,62.24789503291263,99.5198675940705,2026-01-01T08:00:00+00:00
CELL_66,eNB_001,40.672583892266154,-79.46041841058654,RTR_003,eth1,11,110,121,104.26377397049961,62.95984964630461,99.49405364358077,2026-01-01T08:15:00+00:00
