country,county,city,wind_speed,wind_direction,timestamp
Sweden,Stockholm County,Stockholm,24.2,12,2025-10-01 09:00:00
Sweden,Stockholm County,Stockholm,19.08,213,2025-10-01 10:00:00
Sweden,Stockholm County,Stockholm,19.36,326,2025-10-01 11:00:00
Sweden,Stockholm County,Stockholm,23.0,240,2025-10-01 12:00:00
Sweden,Stockholm County,Stockholm,22.73,132,2025-10-01 13:00:00
Sweden,Stockholm County,Stockholm,23.67,205,2025-10-01 14:00:00
Sweden,Stockholm County,Stockholm,12.69,179,2025-10-01 15:00:00
Sweden,Stockholm County,Stockholm,18.7,69,2025-10-01 16:00:00
Sweden,Stockholm County,Stockholm,23.11,183,2025-10-01 17:00:00
Sweden,Stockholm County,Stockholm,21.75,201,2025-10-01 18:00:00
Sweden,Stockholm County,Stockholm,21.5,348,2025-10-01 19:00:00
Sweden,Stockholm County,Stockholm,22.09,218,2025-10-01 20:00:00
Sweden,Stockholm County,Stockholm,22.03,354,2025-10-01 21:00:00
Sweden,Stockholm County,Stockholm,21.31,213,2025-10-01 22:00:00
Sweden,Stockholm County,Stockholm,15.77,129,2025-10-01 23:00:00
Sweden,Västra Götaland,Gothenburg,14.71,47,2025-09-27 00:00:00
Sweden,Västra Götaland,Gothenburg,24.16,359,2025-10-01 01:00:00
Sweden,Västra Götaland,Gothenburg,14.15,340,2025-10-01 02:00:00
Sweden,Västra Götaland,Gothenburg,23.65,122,2025-10-01 03:00:00
Sweden,Västra Götaland,Gothenburg,17.41,184,2025-10-01 04:00:00
Sweden,Västra Götaland,Gothenburg,18.59,144,2025-10-01 05:00:00
Sweden,Västra Götaland,Gothenburg,15.47,105,2025-10-01 06:00:00
Sweden,Västra Götaland,Gothenburg,16.78,225,2025-10-01 07:00:00
Sweden,Västra Götaland,Gothenburg,22.69,312,2025-10-01 08:00:00
Sweden,Västra Götaland,Gothenburg,22.53,250,2025-10-01 09:00:00
Sweden,Västra Götaland,Gothenburg,17.71,212,2025-10-01 10:00:00
Sweden,Västra Götaland,Gothenburg,24.19,275,2025-10-01 11:00:00
Sweden,Västra Götaland,Gothenburg,19.48,156,2025-10-01 12:00:00
Sweden,Västra Götaland,Gothenburg,12.28,215,2025-10-01 13:00:00
Sweden,Västra Götaland,Gothenburg,21.84,263,2025-10-01 14:00:00
Sweden,Västra Götaland,Gothenburg,13.05,170,2025-10-01 15:00:00
Sweden,Västra Götaland,Gothenburg,12.17,70,2025-10-01 16:00:00
Sweden,Västra Götaland,Gothenburg,13.95,344,2025-10-01 17:00:00
Sweden,Västra Götaland,Gothenburg,16.06,59,2025-10-01 18:00:00
Sweden,Västra Götaland,Gothenburg,22.18,249,2025-10-01 19:00:00
Sweden,Västra Götaland,Gothenburg,23.35,225,2025-10-01 20:00:00
Sweden,Västra Götaland,Gothenburg,16.19,24,2025-10-01 21:00:00
Sweden,Västra Götaland,Gothenburg,16.02,89,2025-10-01 22:00:00
Sweden,Västra Götaland,Gothenburg,15.67,303,2025-10-01 23:00:00
Sweden,Skåne,Malmö,10.4,336,2025-09-27 00:00:00
Sweden,Skåne,Malmö,19.55,153,2025-10-01 01:00:00
Sweden,Skåne,Malmö,18.04,196,2025-10-01 02:00:00
Sweden,Skåne,Malmö,14.03,352,2025-10-01 03:00:00
Sweden,Skåne,Malmö,20.18,217,2025-10-01 04:00:00
Sweden,Skåne,Malmö,19.89,89,2025-10-01 05:00:00
Sweden,Skåne,Malmö,18.12,182,2025-10-01 06:00:00
Sweden,Skåne,Malmö,12.05,240,2025-10-01 07:00:00
Sweden,Skåne,Malmö,14.2,151,2025-10-01 08:00:00
Sweden,Skåne,Malmö,16.32,22,2025-10-01 09:00:00
Sweden,Skåne,Malmö,23.62,295,2025-10-01 10:00:00
Sweden,Skåne,Malmö,21.12,153,2025-10-01 11:00:00
Sweden,Skåne,Malmö,17.19,242,2025-10-01 12:00:00
Sweden,Skåne,Malmö,24.14,272,2025-10-01 13:00:00
Sweden,Skåne,Malmö,12.4,311,2025-10-01 14:00:00
Sweden,Skåne,Malmö,12.98,214,2025-10-01 15:00:00
Sweden,Skåne,Malmö,20.65,310,2025-10-01 16:00:00
Sweden,Skåne,Malmö,15.09,54,2025-10-01 17:00:00
Sweden,Skåne,Malmö,22.95,217,2025-10-01 18:00:00
Sweden,Skåne,Malmö,16.4,258,2025-10-01 19:00:00
Sweden,Skåne,Malmö,20.26,84,2025-10-01 20:00:00
Sweden,Skåne,Malmö,11.15,221,2025-10-01 21:00:00
Sweden,Skåne,Malmö,10.96,176,2025-10-01 22:00:00
Sweden,Skåne,Malmö,23.55,352,2025-10-01 23:00:00
Sweden,Uppsala,Uppsala,13.86,356,2025-09-27 00:00:00
Sweden,Uppsala,Uppsala,16.75,44,2025-10-01 01:00:00
Sweden,Uppsala,Uppsala,23.27,219,2025-10-01 02:00:00
Sweden,Uppsala,Uppsala,11.24,282,2025-10-01 03:00:00
Sweden,Uppsala,Uppsala,23.67,266,2025-10-01 04:00:00
Sweden,Uppsala,Uppsala,22.26,80,2025-10-01 05:00:00
Sweden,Uppsala,Uppsala,23.39,146,2025-10-01 06:00:00
Sweden,Uppsala,Uppsala,18.42,140,2025-10-01 07:00:00
Sweden,Uppsala,Uppsala,13.4,247,2025-10-01 08:00:00
Sweden,Uppsala,Uppsala,16.59,140,2025-10-01 09:00:00
Sweden,Uppsala,Uppsala,17.66,175,2025-10-01 10:00:00
Sweden,Uppsala,Uppsala,24.72,56,2025-10-01 11:00:00
Sweden,Uppsala,Uppsala,15.11,219,2025-10-01 12:00:00
Sweden,Uppsala,Uppsala,18.02,207,2025-10-01 13:00:00
Sweden,Uppsala,Uppsala,19.62,31,2025-10-01 14:00:00
Sweden,Uppsala,Uppsala,13.88,188,2025-10-01 15:00:00
Sweden,Uppsala,Uppsala,17.43,90,2025-10-01 16:00:00
Sweden,Uppsala,Uppsala,18.38,178,2025-10-01 17:00:00
Sweden,Uppsala,Uppsala,19.62,341,2025-10-01 18:00:00
Sweden,Uppsala,Uppsala,22.22,43,2025-10-01 19:00:00
Sweden,Uppsala,Uppsala,19.06,114,2025-10-01 20:00:00
Sweden,Uppsala,Uppsala,24.38,259,2025-10-01 21:00:00
Sweden,Uppsala,Uppsala,16.41,1,2025-10-01 22:00:00
Sweden,Uppsala,Uppsala,11.27,286,2025-10-01 23:00:00
Sweden,Västmanland,Västerås,21.28,245,2025-09-27 00:00:00
Sweden,Västmanland,Västerås,10.43,327,2025-10-01 01:00:00
Sweden,Västmanland,Västerås,11.28,27,2025-10-01 02:00:00
Sweden,Västmanland,Västerås,17.69,314,2025-10-01 03:00:00
Sweden,Västmanland,Västerås,19.59,51,2025-10-01 04:00:00
Sweden,Västmanland,Västerås,15.21,13,2025-10-01 05:00:00
Sweden,Västmanland,Västerås,19.17,146,2025-10-01 06:00:00
Sweden,Västmanland,Västerås,20.34,314,2025-10-01 07:00:00
Sweden,Västmanland,Västerås,13.41,324,2025-10-01 08:00:00
Sweden,Västmanland,Västerås,23.35,348,2025-10-01 09:00:00
Sweden,Västmanland,Västerås,14.79,242,2025-10-01 10:00:00
Sweden,Västmanland,Västerås,11.44,86,2025-10-01 11:00:00
Sweden,Västmanland,Västerås,23.74,96,2025-10-01 12:00:00
Sweden,Västmanland,Västerås,12.27,115,2025-10-01 13:00:00
Sweden,Västmanland,Västerås,20.97,324,2025-10-01 14:00:00
Sweden,Västmanland,Västerås,21.45,224,2025-10-01 15:00:00
Sweden,Västmanland,Västerås,20.17,228,2025-10-01 16:00:00
Sweden,Västmanland,Västerås,18.54,193,2025-10-01 17:00:00
Sweden,Västmanland,Västerås,19.18,198,2025-10-01 18:00:00
Sweden,Västmanland,Västerås,19.47,304,2025-10-01 19:00:00
Sweden,Västmanland,Västerås,12.58,155,2025-10-01 20:00:00
Sweden,Västmanland,Västerås,18.55,241,2025-10-01 21:00:00
Sweden,Västmanland,Västerås,11.41,261,2025-10-01 22:00:00
Sweden,Västmanland,Västerås,19.09,279,2025-10-01 23:00:00
Austria,Vienna,Vienna,12.48,325,2025-09-27 00:00:00
Austria,Vienna,Vienna,12.24,207,2025-10-01 01:00:00
Austria,Vienna,Vienna,17.25,187,2025-10-01 02:00:00
Austria,Vienna,Vienna,11.86,232,2025-10-01 03:00:00
Austria,Vienna,Vienna,19.38,257,2025-10-01 04:00:00
Austria,Vienna,Vienna,11.31,117,2025-10-01 05:00:00
Austria,Vienna,Vienna,15.09,190,2025-10-01 06:00:00
Austria,Vienna,Vienna,14.27,240,2025-10-01 07:00:00
Austria,Vienna,Vienna,10.24,20,2025-10-01 08:00:00
Austria,Vienna,Vienna,19.36,57,2025-10-01 09:00:00
Austria,Vienna,Vienna,17.01,225,2025-10-01 10:00:00
Austria,Vienna,Vienna,16.6,109,2025-10-01 11:00:00
Austria,Vienna,Vienna,19.71,355,2025-10-01 12:00:00
Austria,Vienna,Vienna,13.91,2,2025-10-01 13:00:00
Austria,Vienna,Vienna,20.33,109,2025-10-01 14:00:00
Austria,Vienna,Vienna,13.51,346,2025-10-01 15:00:00
Austria,Vienna,Vienna,16.87,1,2025-10-01 16:00:00
Austria,Vienna,Vienna,19.59,278,2025-10-01 17:00:00
Austria,Vienna,Vienna,13.16,241,2025-10-01 18:00:00
Austria,Vienna,Vienna,17.91,279,2025-10-01 19:00:00
Austria,Vienna,Vienna,13.91,286,2025-10-01 20:00:00
Austria,Vienna,Vienna,13.76,163,2025-10-01 21:00:00
Austria,Vienna,Vienna,18.44,202,2025-10-01 22:00:00
Austria,Vienna,Vienna,15.21,74,2025-10-01 23:00:00
Austria,Styria,Graz,24.1,40,2025-09-27 00:00:00
Austria,Styria,Graz,23.16,284,2025-10-01 01:00:00
Austria,Styria,Graz,15.35,42,2025-10-01 02:00:00
Austria,Styria,Graz,16.65,69,2025-10-01 03:00:00
Austria,Styria,Graz,20.67,172,2025-10-01 04:00:00
Austria,Styria,Graz,14.23,269,2025-10-01 05:00:00
Austria,Styria,Graz,15.88,128,2025-10-01 06:00:00
Austria,Styria,Graz,10.74,267,2025-10-01 07:00:00
Austria,Styria,Graz,20.61,14,2025-10-01 08:00:00
Austria,Styria,Graz,23.34,116,2025-10-01 09:00:00
Austria,Styria,Graz,18.97,19,2025-10-01 10:00:00
Austria,Styria,Graz,12.0,21,2025-10-01 11:00:00
Austria,Styria,Graz,13.86,214,2025-10-01 12:00:00
Austria,Styria,Graz,16.65,340,2025-10-01 13:00:00
Austria,Styria,Graz,15.53,225,2025-10-01 14:00:00
Austria,Styria,Graz,23.09,312,2025-10-01 15:00:00
Austria,Styria,Graz,11.82,80,2025-10-01 16:00:00
Austria,Styria,Graz,15.4,177,2025-10-01 17:00:00
Austria,Styria,Graz,13.48,106,2025-10-01 18:00:00
Austria,Styria,Graz,23.47,319,2025-10-01 19:00:00
Austria,Styria,Graz,11.49,25,2025-10-01 20:00:00
Austria,Styria,Graz,18.83,95,2025-10-01 21:00:00
Austria,Styria,Graz,22.97,260,2025-10-01 22:00:00
Austria,Styria,Graz,21.17,321,2025-10-01 23:00:00
Austria,Upper Austria,Linz,14.62,303,2025-09-27 00:00:00
Austria,Upper Austria,Linz,23.61,211,2025-10-01 01:00:00
Austria,Upper Austria,Linz,21.05,285,2025-10-01 02:00:00
Austria,Upper Austria,Linz,11.84,19,2025-10-01 03:00:00
Austria,Upper Austria,Linz,16.21,200,2025-10-01 04:00:00
Austria,Upper Austria,Linz,10.35,251,2025-10-01 05:00:00
Austria,Upper Austria,Linz,13.83,37,2025-10-01 06:00:00
Austria,Upper Austria,Linz,10.35,120,2025-10-01 07:00:00
Austria,Upper Austria,Linz,13.84,190,2025-10-01 08:00:00
Austria,Upper Austria,Linz,10.6,325,2025-10-01 09:00:00
Austria,Upper Austria,Linz,18.61,286,2025-10-01 10:00:00
Austria,Upper Austria,Linz,12.15,157,2025-10-01 11:00:00
Austria,Upper Austria,Linz,23.32,40,2025-10-01 12:00:00
Austria,Upper Austria,Linz,20.11,182,2025-10-01 13:00:00
Austria,Upper Austria,Linz,23.03,125,2025-10-01 14:00:00
Austria,Upper Austria,Linz,12.49,204,2025-10-01 15:00:00
Austria,Upper Austria,Linz,16.68,304,2025-10-01 16:00:00
Austria,Upper Austria,Linz,16.33,1,2025-10-01 17:00:00
Austria,Upper Austria,Linz,16.88,200,2025-10-01 18:00:00
Austria,Upper Austria,Linz,15.3,206,2025-10-01 19:00:00
Austria,Upper Austria,Linz,15.65,123,2025-10-01 20:00:00
Austria,Upper Austria,Linz,10.7,212,2025-10-01 21:00:00
Austria,Upper Austria,Linz,21.88,336,2025-10-01 22:00:00
Austria,Upper Austria,Linz,10.35,75,2025-10-01 23:00:00
Austria,Salzburg,Salzburg,21.26,37,2025-09-27 00:00:00
Austria,Salzburg,Salzburg,17.27,81,2025-10-01 01:00:00
Austria,Salzburg,Salzburg,12.8,235,2025-10-01 02:00:00
Austria,Salzburg,Salzburg,10.28,135,2025-10-01 03:00:00
Austria,Salzburg,Salzburg,12.79,249,2025-10-01 04:00:00
Austria,Salzburg,Salzburg,20.97,0,2025-10-01 05:00:00
Austria,Salzburg,Salzburg,11.03,110,2025-10-01 06:00:00
Austria,Salzburg,Salzburg,14.64,356,2025-10-01 07:00:00
Austria,Salzburg,Salzburg,14.85,71,2025-10-01 08:00:00
Austria,Salzburg,Salzburg,22.39,221,2025-10-01 09:00:00
Austria,Salzburg,Salzburg,24.95,98,2025-10-01 10:00:00
Austria,Salzburg,Salzburg,22.83,169,2025-10-01 11:00:00
Austria,Salzburg,Salzburg,10.87,34,2025-10-01 12:00:00
Austria,Salzburg,Salzburg,15.25,111,2025-10-01 13:00:00
Austria,Salzburg,Salzburg,10.96,14,2025-10-01 14:00:00
Austria,Salzburg,Salzburg,21.5,357,2025-10-01 15:00:00
Austria,Salzburg,Salzburg,22.05,30,2025-10-01 16:00:00
Austria,Salzburg,Salzburg,19.13,349,2025-10-01 17:00:00
Austria,Salzburg,Salzburg,20.33,183,2025-10-01 18:00:00
Austria,Salzburg,Salzburg,19.83,235,2025-10-01 19:00:00
Austria,Salzburg,Salzburg,15.6,241,2025-10-01 20:00:00
Austria,Salzburg,Salzburg,16.73,177,2025-10-01 21:00:00
Austria,Salzburg,Salzburg,16.39,136,2025-10-01 22:00:00
Austria,Salzburg,Salzburg,20.27,97,2025-10-01 23:00:00
Austria,Tyrol,Innsbruck,23.67,90,2025-09-27 00:00:00
Austria,Tyrol,Innsbruck,10.75,333,2025-10-01 01:00:00
Austria,Tyrol,Innsbruck,21.46,31,2025-10-01 02:00:00
Austria,Tyrol,Innsbruck,18.29,63,2025-10-01 03:00:00
Austria,Tyrol,Innsbruck,17.94,286,2025-10-01 04:00:00
Austria,Tyrol,Innsbruck,15.65,191,2025-10-01 05:00:00
Austria,Tyrol,Innsbruck,21.8,274,2025-10-01 06:00:00
Austria,Tyrol,Innsbruck,17.26,209,2025-10-01 07:00:00
Austria,Tyrol,Innsbruck,20.92,225,2025-10-01 08:00:00
Austria,Tyrol,Innsbruck,12.76,94,2025-10-01 09:00:00
Austria,Tyrol,Innsbruck,17.18,42,2025-10-01 10:00:00
Austria,Tyrol,Innsbruck,22.73,146,2025-10-01 11:00:00
Austria,Tyrol,Innsbruck,21.49,112,2025-10-01 12:00:00
Austria,Tyrol,Innsbruck,14.06,193,2025-10-01 13:00:00
Austria,Tyrol,Innsbruck,21.91,63,2025-10-01 14:00:00
Austria,Tyrol,Innsbruck,12.65,206,2025-10-01 15:00:00
Austria,Tyrol,Innsbruck,22.56,181,2025-10-01 16:00:00
Austria,Tyrol,Innsbruck,24.8,231,2025-10-01 17:00:00
Austria,Tyrol,Innsbruck,19.35,316,2025-10-01 18:00:00
Austria,Tyrol,Innsbruck,15.75,236,2025-10-01 19:00:00
Austria,Tyrol,Innsbruck,20.58,121,2025-10-01 20:00:00
Austria,Tyrol,Innsbruck,21.24,75,2025-10-01 21:00:00
Austria,Tyrol,Innsbruck,24.29,18,2025-10-01 22:00:00
Austria,Tyrol,Innsbruck,12.13,289,2025-10-01 23:00:00
Portugal,Lisbon District,Lisbon,17.26,72,2025-09-27 00:00:00
Portugal,Lisbon District,Lisbon,13.42,247,2025-10-01 01:00:00
Portugal,Lisbon District,Lisbon,20.61,283,2025-10-01 02:00:00
Portugal,Lisbon District,Lisbon,18.92,349,2025-10-01 03:00:00
Portugal,Lisbon District,Lisbon,12.93,186,2025-10-01 04:00:00
Portugal,Lisbon District,Lisbon,13.46,118,2025-10-01 05:00:00
Portugal,Lisbon District,Lisbon,12.68,233,2025-10-01 06:00:00
Portugal,Lisbon District,Lisbon,14.07,326,2025-10-01 07:00:00
Portugal,Lisbon District,Lisbon,18.69,282,2025-10-01 08:00:00
Portugal,Lisbon District,Lisbon,10.88,343,2025-10-01 09:00:00
Portugal,Lisbon District,Lisbon,18.71,195,2025-10-01 10:00:00
Portugal,Lisbon District,Lisbon,23.86,202,2025-10-01 11:00:00
Portugal,Lisbon District,Lisbon,13.79,111,2025-10-01 12:00:00
Portugal,Lisbon District,Lisbon,16.76,240,2025-10-01 13:00:00
Portugal,Lisbon District,Lisbon,19.97,105,2025-10-01 14:00:00
Portugal,Lisbon District,Lisbon,15.03,21,2025-10-01 15:00:00
Portugal,Lisbon District,Lisbon,23.66,338,2025-10-01 16:00:00
Portugal,Lisbon District,Lisbon,12.53,205,2025-10-01 17:00:00
Portugal,Lisbon District,Lisbon,22.76,61,2025-10-01 18:00:00
Portugal,Lisbon District,Lisbon,20.26,104,2025-10-01 19:00:00
Portugal,Lisbon District,Lisbon,15.89,41,2025-10-01 20:00:00
Portugal,Lisbon District,Lisbon,19.06,50,2025-10-01 21:00:00
Portugal,Lisbon District,Lisbon,16.97,2,2025-10-01 22:00:00
Portugal,Lisbon District,Lisbon,20.51,195,2025-10-01 23:00:00
Portugal,Porto District,Porto,24.64,231,2025-09-27 00:00:00
Portugal,Porto District,Porto,23.27,184,2025-10-01 01:00:00
Portugal,Porto District,Porto,23.79,73,2025-10-01 02:00:00
Portugal,Porto District,Porto,18.43,332,2025-10-01 03:00:00
Portugal,Porto District,Porto,20.58,212,2025-10-01 04:00:00
Portugal,Porto District,Porto,11.26,349,2025-10-01 05:00:00
Portugal,Porto District,Porto,22.77,310,2025-10-01 06:00:00
Portugal,Porto District,Porto,16.72,115,2025-10-01 07:00:00
Portugal,Porto District,Porto,16.62,292,2025-10-01 08:00:00
Portugal,Porto District,Porto,10.82,55,2025-10-01 09:00:00
Portugal,Porto District,Porto,15.52,90,2025-10-01 10:00:00
Portugal,Porto District,Porto,10.3,37,2025-10-01 11:00:00
Portugal,Porto District,Porto,16.03,166,2025-10-01 12:00:00
Portugal,Porto District,Porto,12.65,9,2025-10-01 13:00:00
Portugal,Porto District,Porto,13.24,267,2025-10-01 14:00:00
Portugal,Porto District,Porto,23.21,239,2025-10-01 15:00:00
Portugal,Porto District,Porto,22.35,50,2025-10-01 16:00:00
Portugal,Porto District,Porto,17.07,50,2025-10-01 17:00:00
Portugal,Porto District,Porto,10.88,308,2025-10-01 18:00:00
Portugal,Porto District,Porto,21.28,77,2025-10-01 19:00:00
Portugal,Porto District,Porto,23.72,102,2025-10-01 20:00:00
Portugal,Porto District,Porto,16.66,23,2025-10-01 21:00:00
Portugal,Porto District,Porto,10.9,238,2025-10-01 22:00:00
Portugal,Porto District,Porto,20.0,258,2025-10-01 23:00:00
Portugal,Lisbon District,Amadora,22.11,79,2025-09-27 00:00:00
Portugal,Lisbon District,Amadora,17.79,39,2025-10-01 01:00:00
Portugal,Lisbon District,Amadora,15.36,49,2025-10-01 02:00:00
Portugal,Lisbon District,Amadora,12.95,68,2025-10-01 03:00:00
Portugal,Lisbon District,Amadora,22.69,96,2025-10-01 04:00:00
Portugal,Lisbon District,Amadora,13.8,317,2025-10-01 05:00:00
Portugal,Lisbon District,Amadora,13.13,299,2025-10-01 06:00:00
Portugal,Lisbon District,Amadora,16.46,131,2025-10-01 07:00:00
Portugal,Lisbon District,Amadora,21.92,244,2025-10-01 08:00:00
Portugal,Lisbon District,Amadora,19.44,93,2025-10-01 09:00:00
Portugal,Lisbon District,Amadora,10.02,347,2025-10-01 10:00:00
Portugal,Lisbon District,Amadora,11.37,180,2025-10-01 11:00:00
Portugal,Lisbon District,Amadora,18.19,315,2025-10-01 12:00:00
Portugal,Lisbon District,Amadora,13.42,157,2025-10-01 13:00:00
Portugal,Lisbon District,Amadora,18.41,314,2025-10-01 14:00:00
Portugal,Lisbon District,Amadora,13.13,325,2025-10-01 15:00:00
Portugal,Lisbon District,Amadora,13.95,141,2025-10-01 16:00:00
Portugal,Lisbon District,Amadora,23.29,61,2025-10-01 17:00:00
Portugal,Lisbon District,Amadora,12.09,232,2025-10-01 18:00:00
Portugal,Lisbon District,Amadora,24.87,81,2025-10-01 19:00:00
Portugal,Lisbon District,Amadora,11.79,144,2025-10-01 20:00:00
Portugal,Lisbon District,Amadora,12.31,61,2025-10-01 21:00:00
Portugal,Lisbon District,Amadora,24.36,264,2025-10-01 22:00:00
Portugal,Lisbon District,Amadora,22.42,88,2025-10-01 23:00:00
Portugal,Braga District,Braga,13.3,148,2025-09-27 00:00:00
Portugal,Braga District,Braga,18.55,292,2025-10-01 01:00:00
Portugal,Braga District,Braga,21.43,51,2025-10-01 02:00:00
Portugal,Braga District,Braga,19.31,250,2025-10-01 03:00:00
Portugal,Braga District,Braga,23.22,141,2025-10-01 04:00:00
Portugal,Braga District,Braga,10.26,190,2025-10-01 05:00:00
Portugal,Braga District,Braga,19.11,275,2025-10-01 06:00:00
Portugal,Braga District,Braga,23.61,255,2025-10-01 07:00:00
Portugal,Braga District,Braga,17.93,342,2025-10-01 08:00:00
Portugal,Braga District,Braga,12.35,75,2025-10-01 09:00:00
Portugal,Braga District,Braga,19.96,27,2025-10-01 10:00:00
Portugal,Braga District,Braga,23.9,28,2025-10-01 11:00:00
Portugal,Braga District,Braga,16.7,79,2025-10-01 12:00:00
Portugal,Braga District,Braga,10.73,7,2025-10-01 13:00:00
Portugal,Braga District,Braga,19.74,279,2025-10-01 14:00:00
Portugal,Braga District,Braga,19.64,93,2025-10-01 15:00:00
Portugal,Braga District,Braga,12.5,59,2025-10-01 16:00:00
Portugal,Braga District,Braga,11.75,259,2025-10-01 17:00:00
Portugal,Braga District,Braga,11.61,110,2025-10-01 18:00:00
Portugal,Braga District,Braga,14.35,31,2025-10-01 19:00:00
Portugal,Braga District,Braga,22.64,223,2025-10-01 20:00:00
Portugal,Braga District,Braga,20.0,33,2025-10-01 21:00:00
Portugal,Braga District,Braga,21.02,87,2025-10-01 22:00:00
Portugal,Braga District,Braga,19.64,324,2025-10-01 23:00:00
Portugal,Coimbra District,Coimbra,10.01,276,2025-09-27 00:00:00
Portugal,Coimbra District,Coimbra,14.09,37,2025-10-01 01:00:00
Portugal,Coimbra District,Coimbra,20.36,68,2025-10-01 02:00:00
Portugal,Coimbra District,Coimbra,14.15,185,2025-10-01 03:00:00
Portugal,Coimbra District,Coimbra,18.68,110,2025-10-01 04:00:00
Portugal,Coimbra District,Coimbra,13.83,1,2025-10-01 05:00:00
Portugal,Coimbra District,Coimbra,21.31,14,2025-10-01 06:00:00
Portugal,Coimbra District,Coimbra,10.53,18,2025-10-01 07:00:00
Portugal,Coimbra District,Coimbra,13.02,291,2025-10-01 08:00:00
Portugal,Coimbra District,Coimbra,15.27,179,2025-10-01 09:00:00
Portugal,Coimbra District,Coimbra,20.42,157,2025-10-01 10:00:00
Portugal,Coimbra District,Coimbra,13.47,300,2025-10-01 11:00:00
Portugal,Coimbra District,Coimbra,11.85,183,2025-10-01 12:00:00
Portugal,Coimbra District,Coimbra,24.5,43,2025-10-01 13:00:00
Portugal,Coimbra District,Coimbra,21.74,167,2025-10-01 14:00:00
Portugal,Coimbra District,Coimbra,10.72,297,2025-10-01 15:00:00
Portugal,Coimbra District,Coimbra,19.25,252,2025-10-01 16:00:00
Portugal,Coimbra District,Coimbra,19.92,34,2025-10-01 17:00:00
Portugal,Coimbra District,Coimbra,12.27,71,2025-10-01 18:00:00
Portugal,Coimbra District,Coimbra,12.36,87,2025-10-01 19:00:00
Portugal,Coimbra District,Coimbra,18.51,149,2025-10-01 20:00:00
Portugal,Coimbra District,Coimbra,19.81,344,2025-10-01 21:00:00
Portugal,Coimbra District,Coimbra,22.55,29,2025-10-01 22:00:00
Portugal,Coimbra District,Coimbra,12.69,54,2025-10-01 23:00:00
Czech Republic,Prague,Prague,15.13,77,2025-09-27 00:00:00
Czech Republic,Prague,Prague,20.38,173,2025-10-01 01:00:00
Czech Republic,Prague,Prague,22.11,33,2025-10-01 02:00:00
Czech Republic,Prague,Prague,19.7,45,2025-10-01 03:00:00
Czech Republic,Prague,Prague,11.0,55,2025-10-01 04:00:00
Czech Republic,Prague,Prague,12.45,40,2025-10-01 05:00:00
Czech Republic,Prague,Prague,11.68,190,2025-10-01 06:00:00
Czech Republic,Prague,Prague,21.35,203,2025-10-01 07:00:00
Czech Republic,Prague,Prague,20.02,104,2025-10-01 08:00:00
Czech Republic,Prague,Prague,21.21,198,2025-10-01 09:00:00
Czech Republic,Prague,Prague,22.01,329,2025-10-01 10:00:00
Czech Republic,Prague,Prague,10.42,357,2025-10-01 11:00:00
Czech Republic,Prague,Prague,16.86,230,2025-10-01 12:00:00
Czech Republic,Prague,Prague,20.91,233,2025-10-01 13:00:00
Czech Republic,Prague,Prague,17.71,0,2025-10-01 14:00:00
Czech Republic,Prague,Prague,15.46,176,2025-10-01 15:00:00
Czech Republic,Prague,Prague,20.09,277,2025-10-01 16:00:00
Czech Republic,Prague,Prague,24.85,188,2025-10-01 17:00:00
Czech Republic,Prague,Prague,13.33,26,2025-10-01 18:00:00
Czech Republic,Prague,Prague,14.07,110,2025-10-01 19:00:00
Czech Republic,Prague,Prague,19.82,89,2025-10-01 20:00:00
Czech Republic,Prague,Prague,22.19,312,2025-10-01 21:00:00
Czech Republic,Prague,Prague,13.77,53,2025-10-01 22:00:00
Czech Republic,Prague,Prague,19.91,331,2025-10-01 23:00:00
Czech Republic,South Moravian,Brno,11.9,300,2025-09-27 00:00:00
Czech Republic,South Moravian,Brno,13.82,90,2025-10-01 01:00:00
Czech Republic,South Moravian,Brno,19.59,225,2025-10-01 02:00:00
Czech Republic,South Moravian,Brno,10.46,72,2025-10-01 03:00:00
Czech Republic,South Moravian,Brno,19.02,62,2025-10-01 04:00:00
Czech Republic,South Moravian,Brno,19.99,272,2025-10-01 05:00:00
Czech Republic,South Moravian,Brno,13.79,286,2025-10-01 06:00:00
Czech Republic,South Moravian,Brno,24.0,16,2025-10-01 07:00:00
Czech Republic,South Moravian,Brno,12.71,241,2025-10-01 08:00:00
Czech Republic,South Moravian,Brno,19.82,303,2025-10-01 09:00:00
Czech Republic,South Moravian,Brno,14.83,136,2025-10-01 10:00:00
Czech Republic,South Moravian,Brno,23.39,206,2025-10-01 11:00:00
Czech Republic,South Moravian,Brno,13.99,143,2025-10-01 12:00:00
Czech Republic,South Moravian,Brno,18.36,302,2025-10-01 13:00:00
Czech Republic,South Moravian,Brno,15.07,92,2025-10-01 14:00:00
Czech Republic,South Moravian,Brno,13.7,228,2025-10-01 15:00:00
Czech Republic,South Moravian,Brno,24.68,348,2025-10-01 16:00:00
Czech Republic,South Moravian,Brno,23.24,279,2025-10-01 17:00:00
Czech Republic,South Moravian,Brno,19.25,285,2025-10-01 18:00:00
Czech Republic,South Moravian,Brno,23.45,192,2025-10-01 19:00:00
Czech Republic,South Moravian,Brno,20.27,303,2025-10-01 20:00:00
Czech Republic,South Moravian,Brno,20.51,164,2025-10-01 21:00:00
Czech Republic,South Moravian,Brno,15.16,252,2025-10-01 22:00:00
Czech Republic,South Moravian,Brno,12.03,140,2025-10-01 23:00:00
